collection_frequency,hourly_collection_plan_id,row_count,timeBox_start_date,timeBox_start_time,timeBox_end_date,timeBox_end_time,ownerSequence,inputRequest_exists,Collection_id,Collection_customer,Collection_name,collection_frequency_requestOwner,Collection_earliestStartTime,Collection_expectedDeliveryTime,Collection_hints,Collection_status,Collection_customerPackagingId,input_filename,input_reference,owner_timebox_start_date,owner_timebox_start_time,owner_timebox_end_date,owner_timebox_end_time,provider,site,hierarchy_customer,hierarchy_customerSiteCode,hierarchy_priority,requests_count,enrichment_request_count,file_collection_frequency,file_hourly_collection_plan_id,grouped_row_count
ChannelComparison,17318,90,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SP,B6_API,*,B6,1,1,0,ChannelComparison,17318,90
ChannelComparison,17295,90,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,SP,B6_API,*,B6,1,1,0,ChannelComparison,17295,90
ChannelComparison,17317,90,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SP,B6_API,*,B6,1,1,0,ChannelComparison,17317,90
ChannelComparison,17308,90,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SP,B6_API,*,B6,1,1,0,ChannelComparison,17308,90
ChannelComparison,17309,90,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SP,B6_API,*,B6,1,1,0,ChannelComparison,17309,90
ChannelComparison,17319,90,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SP,B6_API,*,B6,1,1,0,ChannelComparison,17319,90
Daily,17351,90,20250702,700,20250702,859,1,1,110,SK,SAS-DY-SK,daily,900,1059,,active,1,27JUN25Subscription3VDomesticNOSE9AM.csv,36800,20250702,700,20250702,859,QL2,DY_NEW,*,DY,1,1,0,Daily,17351,90
Daily,17337,90,20250701,700,20250701,859,1,1,110,SK,SAS-DY-SK,daily,900,1059,,active,1,27JUN25Subscription3VDomesticNOSE9AM.csv,36800,20250701,700,20250701,859,QL2,DY_NEW,*,DY,1,1,0,Daily,17337,90
ChannelComparison,17310,90,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SP,B6_API,*,B6,1,1,0,ChannelComparison,17310,90
Daily,17512,9270,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250701,0,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17512,89
Daily,17447,535999,20250702,500,20250702,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250702,500,20250702,1059,TP,1G,*,DL,2,1,0,Daily,17447,89
ChannelComparison,17341,88,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17341,88
ChannelComparison,17356,88,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17356,88
ChannelComparison,17358,88,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17358,88
ChannelComparison,17340,88,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17340,88
Daily,17530,9270,20250702,500,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250702,500,20250702,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17530,88
ChannelComparison,17359,88,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17359,88
Daily,17551,9270,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250703,0,20250703,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17551,88
ChannelComparison,17339,88,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17339,88
ChannelComparison,17355,88,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17355,88
ChannelComparison,17369,88,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17369,88
ChannelComparison,17367,88,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17367,88
ChannelComparison,17368,88,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17368,88
ChannelComparison,17342,88,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17342,88
ChannelComparison,17343,88,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17343,88
ChannelComparison,17370,88,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17370,88
ChannelComparison,17371,88,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17371,88
ChannelComparison,17372,88,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17372,88
ChannelComparison,17373,88,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17373,88
ChannelComparison,17344,88,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17344,88
ChannelComparison,17354,88,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17354,88
ChannelComparison,17353,88,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17353,88
ChannelComparison,17345,88,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17345,88
ChannelComparison,17357,88,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,DY_NEW,*,DY,1,1,0,ChannelComparison,17357,88
Daily,17510,9270,20250701,500,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250701,500,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17510,84
Daily,17514,9270,20250701,500,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250701,500,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17514,83
Daily,17509,9270,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250701,0,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17509,83
ChannelComparison,17643,82,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17643,82
ChannelComparison,17626,82,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17626,82
ChannelComparison,17639,82,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17639,82
ChannelComparison,17618,82,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17618,82
ChannelComparison,17617,82,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17617,82
ChannelComparison,17638,82,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17638,82
ChannelComparison,17616,82,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17616,82
ChannelComparison,17619,82,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17619,82
ChannelComparison,17615,82,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17615,82
ChannelComparison,17640,82,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17640,82
ChannelComparison,17620,82,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17620,82
Daily,17553,9270,20250703,500,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250703,500,20250703,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17553,82
ChannelComparison,17630,82,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17630,82
ChannelComparison,17627,82,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17627,82
ChannelComparison,17614,82,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17614,82
ChannelComparison,17641,82,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17641,82
ChannelComparison,17632,82,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17632,82
ChannelComparison,17629,82,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17629,82
Daily,17548,9270,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250703,0,20250703,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17548,82
ChannelComparison,17628,82,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17628,82
ChannelComparison,17644,82,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17644,82
ChannelComparison,17642,82,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17642,82
ChannelComparison,17631,82,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SS,BA,*,BA,1,1,0,ChannelComparison,17631,82
Daily,17534,9270,20250702,500,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250702,500,20250702,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17534,81
Daily,17458,535999,20250703,500,20250703,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250703,500,20250703,1059,TP,1G,*,DL,2,1,0,Daily,17458,81
ChannelComparison,17503,192,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17503,80
ChannelComparison,17502,192,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17502,80
ChannelComparison,17497,192,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17497,80
ChannelComparison,17476,192,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17476,80
ChannelComparison,17489,192,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17489,80
ChannelComparison,17474,192,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17474,80
ChannelComparison,17473,192,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17473,80
ChannelComparison,17477,192,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17477,80
ChannelComparison,17472,192,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17472,80
ChannelComparison,17471,192,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17471,80
ChannelComparison,17484,192,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17484,80
ChannelComparison,17485,192,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17485,80
ChannelComparison,17486,192,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17486,80
ChannelComparison,17487,192,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17487,80
ChannelComparison,17475,192,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17475,80
ChannelComparison,17488,192,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17488,80
ChannelComparison,17501,192,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17501,80
ChannelComparison,17490,192,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17490,80
ChannelComparison,17500,192,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17500,80
ChannelComparison,17499,192,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17499,80
ChannelComparison,17498,192,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,SS,SKYS,*,AF,1,1,0,ChannelComparison,17498,80
Daily,17327,134,20250702,500,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B4.csv,34338,20250702,500,20250702,1059,QL2,BW,*,BW,1,1,0,Daily,17327,78
Daily,17324,134,20250701,500,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B4.csv,34338,20250701,500,20250701,1059,QL2,BW,*,BW,1,1,0,Daily,17324,78
Daily,17330,134,20250703,500,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B4.csv,34338,20250703,500,20250703,1059,QL2,BW,*,BW,1,1,0,Daily,17330,78
Daily,17529,9270,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B2.csv,31919,20250702,0,20250702,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17529,76
Daily,17596,8460,20250703,500,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B4.csv,34338,20250703,500,20250703,1059,AI,F9,*,F9,1,1,0,Daily,17596,73
Daily,17457,701616,20250703,400,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,400,20250703,959,TP,1G,*,GDS,1,1,0,Daily,17457,72
Daily,17436,536000,20250701,400,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,400,20250701,959,TP,1G,*,GDS,1,1,0,Daily,17436,72
Daily,17446,701616,20250702,400,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,400,20250702,959,TP,1G,*,GDS,1,1,0,Daily,17446,72
Daily,17435,701807,20250701,400,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,400,20250701,959,TP,1G,*,GDS,1,1,0,Daily,17435,72
Daily,17447,535999,20250702,400,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,400,20250702,959,TP,1G,*,GDS,1,1,0,Daily,17447,72
